Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
464,3,2015-06-03,11525,1249,1,1,0,0,2,0,520.0,3.0,2009.0,0,0.0,0.0,None,2015,6,3,23
459,3,2015-06-03,13224,1607,1,1,0,0,0,0,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,3,23
453,3,2015-06-03,10806,1209,1,1,0,0,0,2,75860.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
450,3,2015-06-03,8954,1024,1,1,0,1,2,0,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,3,23
449,3,2015-06-03,13547,1731,1,1,0,0,0,2,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
448,3,2015-06-03,11933,961,1,1,0,0,0,2,3970.0,9.0,2009.0,0,0.0,0.0,None,2015,6,3,23
497,3,2015-06-03,10942,1252,1,1,0,0,0,2,1610.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
342,3,2015-06-03,12872,923,1,1,0,1,3,2,15770.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
4,3,2015-06-03,10621,1341,1,1,0,0,2,2,620.0,9.0,2009.0,0,0.0,0.0,None,2015,6,3,23
335,3,2015-06-03,21903,3290,1,1,0,0,1,0,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,3,23
157,3,2015-06-03,13125,1188,1,1,0,0,0,2,2950.0,10.0,2004.0,0,0.0,0.0,None,2015,6,3,23
154,3,2015-06-03,12025,972,1,1,0,0,3,2,16420.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
150,3,2015-06-03,9616,899,1,1,0,0,2,2,31830.0,3.0,2010.0,0,0.0,0.0,None,2015,6,3,23
148,3,2015-06-03,10071,893,1,1,0,0,0,0,2090.0,12.0,2008.0,0,0.0,0.0,None,2015,6,3,23
125,3,2015-06-03,15763,1805,1,1,0,0,0,0,760.0,12.0,2005.0,0,0.0,0.0,None,2015,6,3,23
108,3,2015-06-03,13712,973,1,1,0,1,3,2,2190.0,9.0,2003.0,0,0.0,0.0,None,2015,6,3,23
106,3,2015-06-03,10175,924,1,1,0,0,0,0,1390.0,8.0,2013.0,0,0.0,0.0,None,2015,6,3,23
104,3,2015-06-03,10561,1309,1,1,0,0,0,0,390.0,6.0,2009.0,0,0.0,0.0,None,2015,6,3,23
90,3,2015-06-03,11281,1297,1,1,0,0,0,0,330.0,11.0,2007.0,0,0.0,0.0,None,2015,6,3,23
85,3,2015-06-03,9065,1020,1,1,0,0,1,0,1870.0,10.0,2011.0,0,0.0,0.0,None,2015,6,3,23
84,3,2015-06-03,17483,1719,1,1,0,0,0,2,11810.0,8.0,2014.0,0,0.0,0.0,None,2015,6,3,23
167,3,2015-06-03,12211,1259,1,1,0,0,0,0,140.0,4.0,2008.0,0,0.0,0.0,None,2015,6,3,23
82,3,2015-06-03,12433,1078,1,1,0,0,0,0,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
69,3,2015-06-03,11512,1348,1,1,0,0,2,2,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
64,3,2015-06-03,15316,1065,1,1,0,0,3,2,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,3,23
57,3,2015-06-03,10460,926,1,1,0,0,3,2,420.0,6.0,2014.0,0,0.0,0.0,None,2015,6,3,23
42,3,2015-06-03,14374,1465,1,1,0,0,0,2,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
35,3,2015-06-03,16384,1050,1,1,0,0,3,2,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,3,23
33,3,2015-06-03,10305,941,1,1,0,0,0,2,1320.0,5.0,2013.0,0,0.0,0.0,None,2015,6,3,23
27,3,2015-06-03,12935,1257,1,1,0,0,0,0,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
25,3,2015-06-03,14023,1830,1,1,0,0,2,0,430.0,4.0,2003.0,0,0.0,0.0,None,2015,6,3,23
24,3,2015-06-03,13705,1080,1,1,0,0,0,2,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
7,3,2015-06-03,9541,966,1,1,0,0,0,2,24000.0,4.0,2013.0,0,0.0,0.0,None,2015,6,3,23
539,3,2015-06-03,12613,1236,1,1,0,1,0,0,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
71,3,2015-06-03,12573,942,1,1,0,0,0,0,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec",2015,6,3,23
171,3,2015-06-03,11080,1054,1,1,0,0,0,0,2640.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
178,3,2015-06-03,10959,871,1,1,0,0,3,0,1710.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
189,3,2015-06-03,12029,1005,1,1,0,0,3,0,5760.0,7.0,2014.0,0,0.0,0.0,None,2015,6,3,23
333,3,2015-06-03,12026,1416,1,1,0,0,0,2,3720.0,2.0,2010.0,0,0.0,0.0,None,2015,6,3,23
320,3,2015-06-03,16225,2187,1,1,0,0,0,2,210.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
316,3,2015-06-03,14817,1233,1,1,0,0,3,0,9000.0,8.0,2001.0,0,0.0,0.0,None,2015,6,3,23
310,3,2015-06-03,11264,845,1,1,0,0,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,3,23
308,3,2015-06-03,10969,1013,1,1,0,0,0,0,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,3,23
270,3,2015-06-03,10867,1361,1,1,0,0,0,0,1450.0,7.0,2014.0,0,0.0,0.0,None,2015,6,3,23
269,3,2015-06-03,13300,1567,1,1,0,0,0,2,60.0,6.0,2015.0,0,0.0,0.0,None,2015,6,3,23
267,3,2015-06-03,8267,973,1,1,0,0,2,0,2460.0,1.0,2012.0,0,0.0,0.0,None,2015,6,3,23
262,3,2015-06-03,20177,3139,1,1,0,0,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2015,6,3,23
261,3,2015-06-03,15091,1075,1,1,0,0,3,2,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
259,3,2015-06-03,14349,2823,1,1,0,0,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
256,3,2015-06-03,10714,1275,1,1,0,0,0,2,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,3,23
252,3,2015-06-03,14411,978,1,1,0,0,3,2,22330.0,0.0,0.0,1,5.0,2010.0,"Feb,May,Aug,Nov",2015,6,3,23
251,3,2015-06-03,22272,2642,1,1,0,0,0,2,340.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
250,3,2015-06-03,11701,855,1,1,0,0,3,0,3520.0,0.0,0.0,1,18.0,2012.0,"Feb,May,Aug,Nov",2015,6,3,23
248,3,2015-06-03,8608,1098,1,1,0,0,0,2,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,3,23
247,3,2015-06-03,11317,843,1,1,0,0,3,2,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,3,23
245,3,2015-06-03,11736,1351,1,1,0,0,0,2,1310.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
234,3,2015-06-03,16160,1363,1,1,0,0,3,0,4370.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
233,3,2015-06-03,12243,1257,1,1,0,0,0,0,1890.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
229,3,2015-06-03,12970,987,1,1,0,0,3,2,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
214,3,2015-06-03,13612,923,1,1,0,0,3,0,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
211,3,2015-06-03,15234,1610,1,1,0,0,0,2,350.0,11.0,2006.0,0,0.0,0.0,None,2015,6,3,23
207,3,2015-06-03,15323,1538,1,1,0,0,0,0,6870.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
195,3,2015-06-03,14747,1628,1,1,0,0,0,2,220.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
336,3,2015-06-03,18220,2333,1,1,0,0,0,0,190.0,7.0,2014.0,0,0.0,0.0,None,2015,6,3,23
544,3,2015-06-03,16259,1957,1,1,0,0,0,0,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,3,23
344,3,2015-06-03,11448,1411,1,1,0,0,0,2,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
546,3,2015-06-03,16092,1739,1,1,0,0,0,0,580.0,1.0,2005.0,0,0.0,0.0,None,2015,6,3,23
983,3,2015-06-03,10703,1295,1,1,0,0,0,0,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
974,3,2015-06-03,13594,1704,1,1,0,1,0,0,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
967,3,2015-06-03,10832,1064,1,1,0,0,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,3,23
965,3,2015-06-03,11231,1081,1,1,0,0,0,2,110.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
964,3,2015-06-03,11647,1600,1,1,0,1,0,0,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,3,23
963,3,2015-06-03,12547,1099,1,1,0,0,0,2,23620.0,11.0,2013.0,0,0.0,0.0,None,2015,6,3,23
938,3,2015-06-03,11545,1041,1,1,0,0,0,0,2820.0,9.0,2009.0,0,0.0,0.0,None,2015,6,3,23
921,3,2015-06-03,11567,1237,1,1,0,0,0,0,840.0,9.0,2006.0,0,0.0,0.0,None,2015,6,3,23
914,3,2015-06-03,9460,1113,1,1,0,0,2,2,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,3,23
913,3,2015-06-03,11856,1411,1,1,0,0,0,0,280.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
911,3,2015-06-03,12831,1043,1,1,0,0,0,2,16490.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
995,3,2015-06-03,10517,833,1,1,0,0,3,0,6560.0,12.0,2013.0,0,0.0,0.0,None,2015,6,3,23
909,3,2015-06-03,13209,1176,1,1,0,1,0,2,1680.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,3,23
905,3,2015-06-03,8882,1242,1,1,0,0,0,0,90.0,6.0,2014.0,0,0.0,0.0,None,2015,6,3,23
903,3,2015-06-03,12386,786,1,1,0,1,3,2,7290.0,9.0,2014.0,0,0.0,0.0,None,2015,6,3,23
895,3,2015-06-03,11706,1011,1,1,0,1,0,2,4150.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
894,3,2015-06-03,12031,1302,1,1,0,0,0,0,190.0,11.0,2012.0,0,0.0,0.0,None,2015,6,3,23
878,3,2015-06-03,9599,852,1,1,0,0,3,2,1100.0,12.0,2014.0,0,0.0,0.0,None,2015,6,3,23
876,3,2015-06-03,11461,1102,1,1,0,0,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,6,3,23
872,3,2015-06-03,10931,972,1,1,0,0,0,2,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,6,3,23
868,3,2015-06-03,13500,816,1,1,0,0,3,2,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
863,3,2015-06-03,8949,1043,1,1,0,0,0,2,21370.0,11.0,2010.0,0,0.0,0.0,None,2015,6,3,23
862,3,2015-06-03,10053,1227,1,1,0,0,0,2,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
853,3,2015-06-03,11056,1181,1,1,0,1,0,0,14040.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
906,3,2015-06-03,13325,1536,1,1,0,0,0,0,90.0,7.0,2010.0,0,0.0,0.0,None,2015,6,3,23
846,3,2015-06-03,12118,955,1,1,0,0,0,2,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
999,3,2015-06-03,10829,718,1,1,0,0,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1014,3,2015-06-03,14406,1444,1,1,0,0,0,2,210.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1114,3,2015-06-03,25244,3458,1,1,0,0,0,2,870.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
1112,3,2015-06-03,12837,994,1,1,0,0,2,2,1880.0,4.0,2006.0,0,0.0,0.0,None,2015,6,3,23
1101,3,2015-06-03,11910,1028,1,1,0,0,3,2,4060.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
1099,3,2015-06-03,8955,1023,1,1,0,0,0,2,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1097,3,2015-06-03,13267,3118,1,1,0,0,1,1,720.0,3.0,2002.0,0,0.0,0.0,None,2015,6,3,23
1092,3,2015-06-03,13715,1252,1,1,0,1,0,0,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1089,3,2015-06-03,13625,1231,1,1,0,0,3,0,5220.0,5.0,2009.0,0,0.0,0.0,None,2015,6,3,23
1079,3,2015-06-03,11573,817,1,1,0,0,0,0,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1075,3,2015-06-03,12964,1168,1,1,0,0,0,2,1410.0,10.0,2013.0,0,0.0,0.0,None,2015,6,3,23
1066,3,2015-06-03,14075,1312,1,1,0,0,0,0,3350.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
1064,3,2015-06-03,12580,1328,1,1,0,0,0,2,420.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
1010,3,2015-06-03,10529,843,1,1,0,0,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,6,3,23
1059,3,2015-06-03,10702,1260,1,1,0,0,2,0,3380.0,4.0,2013.0,0,0.0,0.0,None,2015,6,3,23
1046,3,2015-06-03,10600,780,1,1,0,0,3,2,29070.0,4.0,2005.0,0,0.0,0.0,None,2015,6,3,23
1045,3,2015-06-03,9509,1114,1,1,0,0,0,2,26990.0,12.0,2013.0,0,0.0,0.0,None,2015,6,3,23
1043,3,2015-06-03,8778,1114,1,1,0,0,2,0,420.0,3.0,2006.0,0,0.0,0.0,None,2015,6,3,23
1040,3,2015-06-03,12141,1069,1,1,0,0,0,0,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1033,3,2015-06-03,15972,1371,1,1,0,0,0,0,7680.0,3.0,2006.0,0,0.0,0.0,None,2015,6,3,23
1032,3,2015-06-03,11328,1035,1,1,0,0,3,2,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1027,3,2015-06-03,18398,1959,1,1,0,1,0,2,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
1026,3,2015-06-03,11252,1319,1,1,0,0,2,0,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,3,23
1021,3,2015-06-03,10639,1150,1,1,0,0,0,0,1080.0,5.0,2011.0,0,0.0,0.0,None,2015,6,3,23
1020,3,2015-06-03,11307,1338,1,1,0,0,0,0,40.0,8.0,2015.0,0,0.0,0.0,None,2015,6,3,23
1018,3,2015-06-03,11846,1303,1,1,0,0,2,2,140.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
1053,3,2015-06-03,12500,1255,1,1,0,0,0,0,1710.0,7.0,2015.0,0,0.0,0.0,None,2015,6,3,23
843,3,2015-06-03,10486,1082,1,1,0,0,2,0,60.0,4.0,2006.0,0,0.0,0.0,None,2015,6,3,23
985,3,2015-06-03,8899,855,1,1,0,1,2,2,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,3,23
831,3,2015-06-03,16893,1985,1,1,0,0,0,0,800.0,6.0,2007.0,0,0.0,0.0,None,2015,6,3,23
691,3,2015-06-03,10840,742,1,1,0,0,3,2,3030.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
687,3,2015-06-03,12636,1043,1,1,0,0,3,2,2770.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
683,3,2015-06-03,10706,1007,1,1,0,0,0,0,2850.0,7.0,2014.0,0,0.0,0.0,None,2015,6,3,23
682,3,2015-06-03,14630,2050,1,1,0,0,1,0,150.0,9.0,2006.0,0,0.0,0.0,None,2015,6,3,23
679,3,2015-06-03,11802,1161,1,1,0,0,0,0,4140.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
676,3,2015-06-03,11549,2363,1,1,0,0,1,1,1410.0,9.0,2008.0,0,0.0,0.0,None,2015,6,3,23
672,3,2015-06-03,9235,1268,1,1,0,0,2,0,240.0,9.0,2002.0,0,0.0,0.0,None,2015,6,3,23
668,3,2015-06-03,10670,1243,1,1,0,0,2,0,1270.0,9.0,2010.0,0,0.0,0.0,None,2015,6,3,23
667,3,2015-06-03,9624,781,1,1,0,0,3,2,2870.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
662,3,2015-06-03,11068,898,1,1,0,0,3,0,1070.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
645,3,2015-06-03,15055,1681,1,1,0,1,0,0,90.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,3,23
640,3,2015-06-03,16712,1155,1,1,0,0,3,2,8040.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
626,3,2015-06-03,10193,821,1,1,0,0,2,2,10740.0,11.0,2013.0,0,0.0,0.0,None,2015,6,3,23
616,3,2015-06-03,12211,1057,1,1,0,0,0,2,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,3,23
615,3,2015-06-03,11759,1450,1,1,0,0,3,0,730.0,8.0,2007.0,0,0.0,0.0,None,2015,6,3,23
608,3,2015-06-03,12695,1096,1,1,0,0,0,2,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
599,3,2015-06-03,11159,931,1,1,0,0,3,2,580.0,11.0,2014.0,0,0.0,0.0,None,2015,6,3,23
595,3,2015-06-03,16781,1869,1,1,0,0,2,2,1130.0,6.0,2015.0,0,0.0,0.0,None,2015,6,3,23
593,3,2015-06-03,11326,1305,1,1,0,0,0,2,33060.0,3.0,2010.0,0,0.0,0.0,None,2015,6,3,23
586,3,2015-06-03,19412,2681,1,1,0,0,0,2,250.0,10.0,2008.0,0,0.0,0.0,None,2015,6,3,23
580,3,2015-06-03,10096,1537,1,1,0,0,0,2,170.0,2.0,2009.0,0,0.0,0.0,None,2015,6,3,23
578,3,2015-06-03,10717,935,1,1,0,0,3,0,12700.0,4.0,2013.0,0,0.0,0.0,None,2015,6,3,23
574,3,2015-06-03,12197,800,1,1,0,1,3,0,4400.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
562,3,2015-06-03,20018,3166,1,1,0,0,1,2,1210.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
842,3,2015-06-03,20749,1277,1,1,0,1,3,2,1200.0,11.0,2007.0,0,0.0,0.0,None,2015,6,3,23
697,3,2015-06-03,14661,1250,1,1,0,0,3,0,3780.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
698,3,2015-06-03,19453,2199,1,1,0,0,0,0,1790.0,5.0,2011.0,0,0.0,0.0,None,2015,6,3,23
560,3,2015-06-03,16250,1763,1,1,0,0,2,2,1910.0,7.0,2013.0,0,0.0,0.0,None,2015,6,3,23
545,3,2015-06-03,15908,1328,1,1,0,0,0,2,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,6,3,23
827,3,2015-06-03,15525,1915,1,1,0,0,0,2,250.0,1.0,2005.0,0,0.0,0.0,None,2015,6,3,23
826,3,2015-06-03,11004,877,1,1,0,0,0,2,7980.0,6.0,2005.0,0,0.0,0.0,None,2015,6,3,23
820,3,2015-06-03,13489,1106,1,1,0,1,0,2,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
817,3,2015-06-03,26953,3476,1,1,0,0,0,0,140.0,3.0,2006.0,0,0.0,0.0,None,2015,6,3,23
814,3,2015-06-03,9040,681,1,1,0,0,3,2,24530.0,7.0,2013.0,0,0.0,0.0,None,2015,6,3,23
809,3,2015-06-03,14362,1066,1,1,0,0,0,0,12770.0,10.0,2000.0,0,0.0,0.0,None,2015,6,3,23
807,3,2015-06-03,13392,1205,1,1,0,0,0,0,3870.0,4.0,2008.0,0,0.0,0.0,None,2015,6,3,23
704,3,2015-06-03,13846,1268,1,1,0,0,3,2,1910.0,4.0,2009.0,0,0.0,0.0,None,2015,6,3,23
788,3,2015-06-03,21062,1888,1,1,0,0,0,2,1530.0,3.0,2013.0,0,0.0,0.0,None,2015,6,3,23
787,3,2015-06-03,11635,1162,1,1,0,0,2,2,3210.0,6.0,2009.0,0,0.0,0.0,None,2015,6,3,23
769,3,2015-06-03,14939,4050,1,1,0,0,1,1,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,3,23
768,3,2015-06-03,15407,1467,1,1,0,0,0,2,2630.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
799,3,2015-06-03,12060,1036,1,1,0,0,0,2,2700.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
761,3,2015-06-03,11149,1168,1,1,0,0,0,0,2390.0,9.0,2012.0,0,0.0,0.0,None,2015,6,3,23
765,3,2015-06-03,9853,813,1,1,0,1,0,2,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,3,23
713,3,2015-06-03,12129,1403,1,1,0,0,0,2,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
722,3,2015-06-03,12636,1902,1,1,0,0,0,0,50.0,0.0,0.0,0,0.0,0.0,None,2015,6,3,23
726,3,2015-06-03,12856,1193,1,1,0,0,0,2,40540.0,2.0,2002.0,0,0.0,0.0,None,2015,6,3,23
729,3,2015-06-03,13722,1274,1,1,0,0,2,2,8980.0,6.0,2011.0,0,0.0,0.0,None,2015,6,3,23
709,3,2015-06-03,12217,1487,1,1,0,0,0,0,500.0,12.0,2010.0,0,0.0,0.0,None,2015,6,3,23
733,3,2015-06-03,17705,3670,1,1,0,0,1,1,860.0,10.0,1999.0,0,0.0,0.0,None,2015,6,3,23
738,3,2015-06-03,11167,882,1,1,0,0,3,2,5980.0,10.0,2005.0,0,0.0,0.0,None,2015,6,3,23
753,3,2015-06-03,11162,899,1,1,0,0,3,2,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,3,23
755,3,2015-06-03,11563,911,1,1,0,0,3,2,13130.0,12.0,2003.0,0,0.0,0.0,None,2015,6,3,23
756,3,2015-06-03,20611,2616,1,1,0,0,0,2,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,3,23
731,3,2015-06-03,12886,1170,1,1,0,0,0,0,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,3,23
459,4,2015-06-04,10827,1267,1,1,0,0,0,0,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,4,23
453,4,2015-06-04,9388,1050,1,1,0,0,0,2,75860.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
444,4,2015-06-04,11514,1214,1,1,1,0,2,0,1700.0,11.0,2009.0,0,0.0,0.0,None,2015,6,4,23
432,4,2015-06-04,13218,1912,1,1,0,0,0,0,810.0,5.0,2013.0,0,0.0,0.0,None,2015,6,4,23
416,4,2015-06-04,12687,1568,1,1,0,0,0,2,4650.0,6.0,2014.0,0,0.0,0.0,None,2015,6,4,23
421,4,2015-06-04,8351,823,1,1,0,0,2,2,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,4,23
400,4,2015-06-04,10916,1414,1,1,0,0,0,0,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,4,23
396,4,2015-06-04,12597,1360,1,1,0,0,0,2,23130.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
390,4,2015-06-04,13980,1161,1,1,0,0,0,2,1600.0,4.0,2009.0,0,0.0,0.0,None,2015,6,4,23
423,4,2015-06-04,12117,2049,1,1,0,0,1,0,1270.0,5.0,2014.0,0,0.0,0.0,None,2015,6,4,23
464,4,2015-06-04,9788,1130,1,1,0,0,2,0,520.0,3.0,2009.0,0,0.0,0.0,None,2015,6,4,23
562,4,2015-06-04,19314,3240,1,1,0,0,1,2,1210.0,0.0,0.0,0,0.0,0.0,None,2015,6,4,23
479,4,2015-06-04,13599,1461,1,1,0,0,0,0,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,6,4,23
482,4,2015-06-04,7323,769,1,1,0,0,2,0,2550.0,10.0,2005.0,0,0.0,0.0,None,2015,6,4,23
494,4,2015-06-04,9050,1164,1,1,0,0,1,0,1260.0,6.0,2011.0,0,0.0,0.0,None,2015,6,4,23
513,4,2015-06-04,19352,2110,1,1,0,0,0,0,400.0,8.0,2013.0,0,0.0,0.0,None,2015,6,4,23
523,4,2015-06-04,14119,1579,1,1,0,0,2,2,50.0,11.0,2013.0,0,0.0,0.0,None,2015,6,4,23
524,4,2015-06-04,8969,954,1,1,0,0,0,2,40860.0,9.0,2013.0,0,0.0,0.0,None,2015,6,4,23
525,4,2015-06-04,9616,779,1,1,0,0,3,2,1870.0,9.0,2013.0,0,0.0,0.0,None,2015,6,4,23
526,4,2015-06-04,13879,1704,1,1,0,0,0,0,120.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,4,23
544,4,2015-06-04,15777,1922,1,1,1,0,0,0,250.0,12.0,2001.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,4,23
546,4,2015-06-04,16903,1980,1,1,0,0,0,0,580.0,1.0,2005.0,0,0.0,0.0,None,2015,6,4,23
560,4,2015-06-04,14670,1656,1,1,0,0,2,2,1910.0,7.0,2013.0,0,0.0,0.0,None,2015,6,4,23
389,4,2015-06-04,12186,1426,1,1,0,0,0,2,6690.0,8.0,2011.0,0,0.0,0.0,None,2015,6,4,23
